model,fold,accuracy,roc_auc,brier,logloss,ece,kl_rel
GBN,1,0.5121951219512195,0.5,0.25,0.6931471805599453,0.012195121951219523,0.0
GBN,2,0.5121951219512195,0.5,0.25,0.6931471805599453,0.012195121951219523,0.0
GBN,3,0.5121951219512195,0.5,0.25,0.6931471805599453,0.012195121951219523,0.0
GBN,4,0.5121951219512195,0.5,0.25,0.6931471805599453,0.012195121951219523,0.0
GBN,5,0.5170731707317073,0.5,0.25,0.6931471805599453,0.017073170731707332,0.0
